cityId,city,province
4795,Salt Point,NY
4796,Rancho Santa Fe,CA
4797,Spring Lake,MI
4798,Leeds,AL
4799,Montevallo,AL
4800,Morrison,CO
4801,Isle Of Palms,SC
4802,Centre,AL
4803,Carpinteria,CA
4804,Plainfield,CT
4805,Hackensack,NJ
4806,Malakoff,TX
4807,New Buffalo,MI
4808,Blairsville,GA
4809,Ogunquit,ME
4810,Westport,CT
4811,Tonkawa,OK
4812,Kingsland,GA
4813,Northfield,MN
4814,Pacific City,OR
4815,Crosby,TX
4816,Rowley,MA
4817,Patterson,NY
4818,Mine Hill,NJ
4819,Dyersville,IA
4820,New Providence,NJ
4821,Strafford,MO
4822,Coal Creek,CO
4823,Fairview,TN
4824,Rumford,RI
4825,Sunrise Beach,MO
4826,Clarence Center,NY
4827,New Milford,PA
4828,Brigantine,NJ
4829,Brethren,MI
4830,Deridder,LA
4831,Beech Island,SC
4832,Wartburg,TN
4833,Wynne,AR
4834,Quinlan,TX
4835,Eastanollee,GA
4836,Cecilia,KY
4837,Damascus,MD
4838,Westmont,IL
4839,Arcadia,WI
4840,Medina,TN
4841,Moss Beach,CA
4842,Midway Park,NC
4843,Walker,LA
4844,San Marino,CA
4845,Warner,NH
4846,Buffalo,MN
4847,Ottawa,KS
4848,Rogersville,MO
4849,Clinton,OK
4850,Homestead,PA
4851,St Thomas,VI
4852,Hart,MI
4853,Mendocino,CA
4854,Okemah,OK
4855,Raymore,MO
4856,Madison,MN
4857,Rosemount,MN
4858,Cornwall,NY
4859,Waikoloa,HI
4860,Harwich Port,MA
4861,Washington Mills,NY
4862,Leesburg,FL
4863,E Greenville,PA
4864,Chapin,SC
4865,Batesville,AR
4866,Deer Park,NY
4867,Hudson,CO
4868,Castroville,TX
4869,Moriarty,NM
4870,Methuen,MA
4871,Aptos,CA
4872,Walworth,WI
4873,Mission Hills,CA
4874,Manhasset,NY
4875,Bodega Bay,CA
4876,Windsor,WI
4877,Solon,OH
4878,St Albans,NY
4879,Watseka,IL
4880,Cohasset,MA
4881,Newton Grove,NC
4882,Macedonia,OH
4883,Fraser,CO
4884,Mountain View,MO
4885,Sahuarita,AZ
4886,Kelso,WA
4887,West Wendover,NV
4888,Hillsboro,MO
4889,Lamar,MO
4890,Kimberly,WI
4891,Waupun,WI
4892,Westfield,NY
4893,Candia,NH
4894,Concordia,MO
4895,Havana,IL
4896,Brandon,SD
4897,Wetumpka,AL
4898,Redfield,SD
4899,Jenks,OK
4900,Greenland,NH
4901,Cassville,MO
4902,New Stanton,PA
4903,Fulton,TX
4904,Kill Devil Hills,NC
4905,Barboursville,WV
4906,Boca Grande,FL
4907,Tiffin,IA
4908,Gowanda,NY
4909,Taylor,TX
4910,Buffalo,WY
4911,Sudbury,MA
4912,Brooklyn,CT
4913,Prague,OK
4914,Moneta,VA
4915,Accident,MD
4916,Stamford,TX
4917,Maricopa,AZ
4918,Fulton,MD
4919,Mount Washington,KY
4920,Palmerton,PA
4921,Montrose,PA
4922,Dawson,GA
4923,Richburg,SC
4924,New Lebanon,OH
4925,Shepherd,TX
4926,Palm Coast,FL
4927,St. Joseph,MO
4928,Westbrook,CT
4929,Gila Bend,AZ
4930,Lincroft,NJ
4931,Lava Hot Springs,ID
4932,Indian Wells,CA
4933,Austinburg,OH
4934,Monterey,MA
4935,Frisco,CO
4936,Morro Bay,CA
4937,Elkins,AR
4938,Eldridge,IA
4939,Dadeville,AL
4940,Oxford,NC
4941,Burlington,KS
4942,San Tan Valley,AZ
